source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP4153	Degradation pathway of sphingolipids, including diseases	partOf	reactome	R-HSA-1660662	Glycosphingolipid metabolism	manual	compath
wikipathways	WP3892	Development of pulmonary dendritic cells and macrophage subsets	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP2491	Diclofenac Metabolic Pathway	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2491	Diclofenac Metabolic Pathway	partOf	reactome	R-HSA-211897	Cytochrome P450 - arranged by substrate type	manual	compath
reactome	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	partOf	wikipathways	WP2895	Differentiation of white and brown adipocyte	manual	compath
wikipathways	WP2895	Differentiation of white and brown adipocyte	partOf	reactome	R-HSA-1266738	Developmental Biology	manual	compath
reactome	R-HSA-140179	Amine Oxidase reactions	partOf	wikipathways	WP2436	Dopamine metabolism	manual	compath
reactome	R-HSA-390651	Dopamine receptors	partOf	wikipathways	WP2436	Dopamine metabolism	manual	compath
reactome	R-HSA-379398	Enzymatic degradation of Dopamine by monoamine oxidase	partOf	wikipathways	WP2436	Dopamine metabolism	manual	compath
wikipathways	WP2436	Dopamine metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-379397	Enzymatic degradation of dopamine by COMT	partOf	wikipathways	WP2436	Dopamine metabolism	manual	compath
reactome	R-HSA-141333	Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB	partOf	wikipathways	WP2436	Dopamine metabolism	manual	compath
reactome	R-HSA-379401	Dopamine clearance from the synaptic cleft	partOf	wikipathways	WP2436	Dopamine metabolism	manual	compath
wikipathways	WP3300	Dual hijack model of Vif in HIV infection	partOf	reactome	R-HSA-162906	HIV Infection	manual	compath
reactome	R-HSA-180336	SHC1 events in EGFR signaling	partOf	wikipathways	WP437	EGF/EGFR Signaling Pathway	manual	compath
reactome	R-HSA-182971	EGFR downregulation	partOf	wikipathways	WP437	EGF/EGFR Signaling Pathway	manual	compath
reactome	R-HSA-1251932	PLCG1 events in ERBB2 signaling	partOf	wikipathways	WP437	EGF/EGFR Signaling Pathway	manual	compath
wikipathways	WP437	EGF/EGFR Signaling Pathway	partOf	reactome	R-HSA-212718	EGFR interacts with phospholipase C-gamma	manual	compath
reactome	R-HSA-212718	EGFR interacts with phospholipase C-gamma	partOf	wikipathways	WP437	EGF/EGFR Signaling Pathway	manual	compath
wikipathways	WP437	EGF/EGFR Signaling Pathway	partOf	reactome	R-HSA-5638303	Inhibition of Signaling by Overexpressed EGFR	manual	compath
reactome	R-HSA-5638303	Inhibition of Signaling by Overexpressed EGFR	partOf	wikipathways	WP437	EGF/EGFR Signaling Pathway	manual	compath
reactome	R-HSA-179812	GRB2 events in EGFR signaling	partOf	wikipathways	WP437	EGF/EGFR Signaling Pathway	manual	compath
reactome	R-HSA-2179392	EGFR Transactivation by Gastrin	partOf	wikipathways	WP437	EGF/EGFR Signaling Pathway	manual	compath
reactome	R-HSA-392154	Nitric oxide stimulates guanylate cyclase	partOf	wikipathways	WP1995	Effects of Nitric Oxide	manual	compath
wikipathways	WP167	Eicosanoid Synthesis	partOf	reactome	R-HSA-2142753	Arachidonic acid metabolism	manual	compath
wikipathways	WP167	Eicosanoid Synthesis	partOf	reactome	R-HSA-211979	Eicosanoids	manual	compath
wikipathways	WP167	Eicosanoid Synthesis	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP167	Eicosanoid Synthesis	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP111	Electron Transport Chain (OXPHOS system in mitochondria)	skos:exactMatch	reactome	R-HSA-611105	Respiratory electron transport	manual	compath
reactome	R-HSA-8941284	RUNX2 regulates chondrocyte maturation	partOf	wikipathways	WP474	Endochondral Ossification	manual	compath
reactome	R-HSA-442717	None	partOf	wikipathways	WP1541	Energy Metabolism	manual	compath
reactome	R-HSA-111932	CaMK IV-mediated phosphorylation of CREB	partOf	wikipathways	WP1541	Energy Metabolism	manual	compath
wikipathways	WP1541	Energy Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-1592230	Mitochondrial biogenesis	partOf	wikipathways	WP1541	Energy Metabolism	manual	compath
reactome	R-HSA-212718	EGFR interacts with phospholipase C-gamma	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1227986	Signaling by ERBB2	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1250347	SHC1 events in ERBB4 signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1963642	PI3K events in ERBB2 signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-6785631	ERBB2 Regulates Cell Motility	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-8847993	ERBB2 Activates PTK6 Signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-180336	SHC1 events in EGFR signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1250342	PI3K events in ERBB4 signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1251932	PLCG1 events in ERBB2 signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1643713	Signaling by EGFR in Cancer	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-5638303	Inhibition of Signaling by Overexpressed EGFR	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1250196	SHC1 events in ERBB2 signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-179812	GRB2 events in EGFR signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-2179392	EGFR Transactivation by Gastrin	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-5638302	Signaling by Overexpressed Wild-Type EGFR in Cancer	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1306955	GRB7 events in ERBB2 signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
reactome	R-HSA-1963640	GRB2 events in ERBB2 signaling	partOf	wikipathways	WP673	ErbB Signaling Pathway	manual	compath
wikipathways	WP697	Estrogen metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	partOf	reactome	R-HSA-140534	Caspase activation via Death Receptors in the presence of ligand	manual	compath
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	partOf	reactome	R-HSA-109581	Apoptosis	manual	compath
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	partOf	reactome	R-HSA-5357801	Programmed Cell Death	manual	compath
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	partOf	reactome	R-HSA-211736	Stimulation of the cell death response by PAK-2p34	manual	compath
reactome	R-HSA-75157	FasL/ CD95L signaling	partOf	wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	manual	compath
wikipathways	WP314	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation	partOf	reactome	R-HSA-111458	Formation of apoptosome	manual	compath
wikipathways	WP143	Fatty Acid Beta Oxidation	skos:exactMatch	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	manual	compath
reactome	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
reactome	R-HSA-77352	Beta oxidation of butanoyl-CoA to acetyl-CoA	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
reactome	R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
reactome	R-HSA-77346	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
reactome	R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
wikipathways	WP143	Fatty Acid Beta Oxidation	partOf	reactome	R-HSA-8978868	Fatty acid metabolism	manual	compath
reactome	R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
reactome	R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
wikipathways	WP143	Fatty Acid Beta Oxidation	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP143	Fatty Acid Beta Oxidation	partOf	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	manual	compath
reactome	R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	partOf	wikipathways	WP143	Fatty Acid Beta Oxidation	manual	compath
wikipathways	WP143	Fatty Acid Beta Oxidation	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP357	Fatty Acid Biosynthesis	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP357	Fatty Acid Biosynthesis	partOf	reactome	R-HSA-8978868	Fatty acid metabolism	manual	compath
reactome	R-HSA-75105	Fatty acyl-CoA biosynthesis	partOf	wikipathways	WP357	Fatty Acid Biosynthesis	manual	compath
wikipathways	WP357	Fatty Acid Biosynthesis	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP206	Fatty Acid Omega Oxidation	partOf	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	manual	compath
wikipathways	WP206	Fatty Acid Omega Oxidation	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP206	Fatty Acid Omega Oxidation	partOf	reactome	R-HSA-211859	Biological oxidations	manual	compath
wikipathways	WP206	Fatty Acid Omega Oxidation	partOf	reactome	R-HSA-8978868	Fatty acid metabolism	manual	compath
wikipathways	WP206	Fatty Acid Omega Oxidation	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2816	Felbamate Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP4136	Fibrin Complement Receptor 3 Signaling Pathway	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP4136	Fibrin Complement Receptor 3 Signaling Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP1601	Fluoropyrimidine Activity	partOf	reactome	R-HSA-73621	Pyrimidine catabolism	manual	compath
wikipathways	WP1601	Fluoropyrimidine Activity	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP1601	Fluoropyrimidine Activity	partOf	reactome	R-HSA-15869	Metabolism of nucleotides	manual	compath
reactome	R-HSA-9006921	None	partOf	wikipathways	WP306	Focal Adhesion	manual	compath
reactome	R-HSA-3000157	Laminin interactions	partOf	wikipathways	WP306	Focal Adhesion	manual	compath
wikipathways	WP176	Folate Metabolism	partOf	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	manual	compath
wikipathways	WP176	Folate Metabolism	partOf	reactome	R-HSA-196757	Metabolism of folate and pterines	manual	compath
wikipathways	WP176	Folate Metabolism	partOf	reactome	R-HSA-196854	Metabolism of vitamins and cofactors	manual	compath
wikipathways	WP176	Folate Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-1614603	Cysteine formation from homocysteine	partOf	wikipathways	WP176	Folate Metabolism	manual	compath
wikipathways	WP45	G1 to S cell cycle control	partOf	reactome	R-HSA-453279	Mitotic G1 phase and G1/S transition	manual	compath
wikipathways	WP45	G1 to S cell cycle control	partOf	reactome	R-HSA-1640170	Cell Cycle	manual	compath
reactome	R-HSA-68616	Assembly of the ORC complex at the origin of replication	partOf	wikipathways	WP45	G1 to S cell cycle control	manual	compath
reactome	R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	partOf	wikipathways	WP45	G1 to S cell cycle control	manual	compath
wikipathways	WP45	G1 to S cell cycle control	partOf	reactome	R-HSA-69278	Cell Cycle, Mitotic	manual	compath
wikipathways	WP45	G1 to S cell cycle control	partOf	reactome	R-HSA-69206	G1/S Transition	manual	compath
wikipathways	WP524	G13 Signaling Pathway	partOf	reactome	R-HSA-162582	Signal Transduction	manual	compath
wikipathways	WP4159	GABA receptor Signaling	skos:exactMatch	reactome	R-HSA-977443	GABA receptor activation	manual	compath
reactome	R-HSA-888593	Reuptake of GABA	partOf	wikipathways	WP4159	GABA receptor Signaling	manual	compath
reactome	R-HSA-977441	None	partOf	wikipathways	WP4159	GABA receptor Signaling	manual	compath
wikipathways	WP455	GPCRs, Class A Rhodopsin-like	skos:exactMatch	reactome	R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	manual	compath
wikipathways	WP334	GPCRs, Class B Secretin-like	skos:exactMatch	reactome	R-HSA-373080	Class B/2 (Secretin family receptors)	manual	compath
wikipathways	WP501	GPCRs, Class C Metabotropic glutamate, pheromone	skos:exactMatch	reactome	R-HSA-420499	Class C/3 (Metabotropic glutamate/pheromone receptors)	manual	compath
wikipathways	WP117	GPCRs, Other	partOf	reactome	R-HSA-388396	GPCR downstream signalling	manual	compath
wikipathways	WP117	GPCRs, Other	partOf	reactome	R-HSA-372790	Signaling by GPCR	manual	compath
wikipathways	WP117	GPCRs, Other	partOf	reactome	R-HSA-500792	GPCR ligand binding	manual	compath
wikipathways	WP3958	GPR40 Pathway	skos:exactMatch	reactome	R-HSA-434316	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	manual	compath
wikipathways	WP1423	Ganglio Sphingolipid Metabolism	partOf	reactome	R-HSA-428157	Sphingolipid metabolism	manual	compath
wikipathways	WP1423	Ganglio Sphingolipid Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2276	Glial Cell Differentiation	partOf	reactome	R-HSA-1266738	Developmental Biology	manual	compath
wikipathways	WP1424	Globo Sphingolipid Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP1424	Globo Sphingolipid Metabolism	partOf	reactome	R-HSA-428157	Sphingolipid metabolism	manual	compath
wikipathways	WP237	None	partOf	reactome	R-HSA-196071	Metabolism of steroid hormones	manual	compath
reactome	R-HSA-193993	Mineralocorticoid biosynthesis	partOf	wikipathways	WP237	None	manual	compath
reactome	R-HSA-194002	Glucocorticoid biosynthesis	partOf	wikipathways	WP237	None	manual	compath
wikipathways	WP237	None	partOf	reactome	R-HSA-8957322	Metabolism of steroids	manual	compath
wikipathways	WP237	None	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-422356	Regulation of insulin secretion	partOf	wikipathways	WP661	Glucose Homeostasis	manual	compath
wikipathways	WP661	Glucose Homeostasis	partOf	reactome	R-HSA-70326	Glucose metabolism	manual	compath
reactome	R-HSA-74751	Insulin receptor signalling cascade	partOf	wikipathways	WP661	Glucose Homeostasis	manual	compath
wikipathways	WP698	Glucuronidation	skos:exactMatch	reactome	R-HSA-156588	Glucuronidation	manual	compath
wikipathways	WP100	Glutathione metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-156590	Glutathione conjugation	partOf	wikipathways	WP100	Glutathione metabolism	manual	compath
wikipathways	WP2533	Glycerophospholipid Biosynthetic Pathway	skos:exactMatch	reactome	R-HSA-1483206	Glycerophospholipid biosynthesis	manual	compath
wikipathways	WP500	Glycogen Synthesis and Degradation	skos:exactMatch	reactome	R-HSA-8982491	Glycogen metabolism	manual	compath
wikipathways	WP534	Glycolysis and Gluconeogenesis	partOf	reactome	R-HSA-71387	Metabolism of carbohydrates	manual	compath
reactome	R-HSA-70171	Glycolysis	partOf	wikipathways	WP534	Glycolysis and Gluconeogenesis	manual	compath
wikipathways	WP534	Glycolysis and Gluconeogenesis	partOf	reactome	R-HSA-70326	Glucose metabolism	manual	compath
wikipathways	WP534	Glycolysis and Gluconeogenesis	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-70263	Gluconeogenesis	partOf	wikipathways	WP534	Glycolysis and Gluconeogenesis	manual	compath
reactome	R-HSA-211999	CYP2E1 reactions	partOf	wikipathways	WP3627	Gut-Liver Indole Metabolism	manual	compath
wikipathways	WP3627	Gut-Liver Indole Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2456	HIF1A and PPARG regulation of glycolysis	partOf	reactome	R-HSA-70171	Glycolysis	manual	compath
wikipathways	WP2456	HIF1A and PPARG regulation of glycolysis	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2456	HIF1A and PPARG regulation of glycolysis	partOf	reactome	R-HSA-70326	Glucose metabolism	manual	compath
wikipathways	WP2456	HIF1A and PPARG regulation of glycolysis	partOf	reactome	R-HSA-71387	Metabolism of carbohydrates	manual	compath
wikipathways	WP47	Hedgehog Signaling Pathway Netpath	skos:exactMatch	reactome	R-HSA-5358351	Signaling by Hedgehog	manual	compath
wikipathways	WP561	Heme Biosynthesis	skos:exactMatch	reactome	R-HSA-189451	Heme biosynthesis	manual	compath
wikipathways	WP2645	Heroin metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-3247509	Chromatin modifying enzymes	partOf	wikipathways	WP2369	Histone Modifications	manual	compath
reactome	R-HSA-3214841	PKMTs methylate histone lysines	partOf	wikipathways	WP2369	Histone Modifications	manual	compath
reactome	R-HSA-5693538	Homology Directed Repair	partOf	wikipathways	WP186	Homologous recombination	manual	compath
wikipathways	WP195	IL-1 signaling pathway	skos:exactMatch	reactome	R-HSA-446652	Interleukin-1 family signaling	manual	compath
wikipathways	WP49	IL-2 Signaling Pathway	skos:exactMatch	reactome	R-HSA-9020558	Interleukin-2 signaling	manual	compath
wikipathways	WP286	IL-3 Signaling Pathway	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP286	IL-3 Signaling Pathway	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP286	IL-3 Signaling Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP286	IL-3 Signaling Pathway	partOf	reactome	R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	manual	compath
wikipathways	WP286	IL-3 Signaling Pathway	partOf	reactome	R-HSA-449147	Signaling by Interleukins	manual	compath
wikipathways	WP395	IL-4 Signaling Pathway	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP395	IL-4 Signaling Pathway	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP395	IL-4 Signaling Pathway	partOf	reactome	R-HSA-449147	Signaling by Interleukins	manual	compath
wikipathways	WP395	IL-4 Signaling Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP127	IL-5 Signaling Pathway	partOf	reactome	R-HSA-449147	Signaling by Interleukins	manual	compath
wikipathways	WP127	IL-5 Signaling Pathway	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP127	IL-5 Signaling Pathway	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP127	IL-5 Signaling Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP364	IL-6 signaling pathway	skos:exactMatch	reactome	R-HSA-1059683	Interleukin-6 signaling	manual	compath
wikipathways	WP205	IL-7 Signaling Pathway	skos:exactMatch	reactome	R-HSA-1266695	Interleukin-7 signaling	manual	compath
wikipathways	WP22	IL-9 Signaling Pathway	skos:exactMatch	reactome	R-HSA-8985947	Interleukin-9 signaling	manual	compath
wikipathways	WP2865	IL1 and megakaryocytes in obesity	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP2112	IL17 signaling pathway	skos:exactMatch	reactome	R-HSA-448424	Interleukin-17 signaling	manual	compath
wikipathways	WP453	Inflammatory Response Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP453	Inflammatory Response Pathway	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP1438	Influenza A virus infection	partOf	reactome	R-HSA-168254	None	manual	compath
wikipathways	WP3635	Insulin signalling in human adipocytes (diabetic condition)	partOf	reactome	R-HSA-162582	Signal Transduction	manual	compath
wikipathways	WP3634	Insulin signalling in human adipocytes (normal condition)	partOf	reactome	R-HSA-162582	Signal Transduction	manual	compath
reactome	R-HSA-5632968	Defective Mismatch Repair Associated With MSH6	partOf	wikipathways	WP1971	Integrated Cancer Pathway	manual	compath
reactome	R-HSA-5632928	Defective Mismatch Repair Associated With MSH2	partOf	wikipathways	WP1971	Integrated Cancer Pathway	manual	compath
reactome	R-HSA-5674404	PTEN Loss of Function in Cancer	partOf	wikipathways	WP1971	Integrated Cancer Pathway	manual	compath
reactome	R-HSA-3311021	SMAD4 MH2 Domain Mutants in Cancer	partOf	wikipathways	WP1971	Integrated Cancer Pathway	manual	compath
reactome	R-HSA-3304347	Loss of Function of SMAD4 in Cancer	partOf	wikipathways	WP1971	Integrated Cancer Pathway	manual	compath
reactome	R-HSA-9006921	None	partOf	wikipathways	WP185	Integrin-mediated Cell Adhesion	manual	compath
reactome	R-HSA-354192	Integrin signaling	partOf	wikipathways	WP185	Integrin-mediated Cell Adhesion	manual	compath
wikipathways	WP585	Interferon type I signaling pathways	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP585	Interferon type I signaling pathways	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP585	Interferon type I signaling pathways	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP585	Interferon type I signaling pathways	partOf	reactome	R-HSA-1280218	Adaptive Immune System	manual	compath
wikipathways	WP585	Interferon type I signaling pathways	partOf	reactome	R-HSA-913531	Interferon Signaling	manual	compath
wikipathways	WP3656	Interleukin-1 Induced Activation of NF-kappa-B	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP3656	Interleukin-1 Induced Activation of NF-kappa-B	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP3656	Interleukin-1 Induced Activation of NF-kappa-B	partOf	reactome	R-HSA-449147	Signaling by Interleukins	manual	compath
wikipathways	WP3656	Interleukin-1 Induced Activation of NF-kappa-B	partOf	reactome	R-HSA-9020702	Interleukin-1 signaling	manual	compath
wikipathways	WP3656	Interleukin-1 Induced Activation of NF-kappa-B	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP3656	Interleukin-1 Induced Activation of NF-kappa-B	partOf	reactome	R-HSA-446652	Interleukin-1 family signaling	manual	compath
wikipathways	WP2332	Interleukin-11 Signaling Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP2332	Interleukin-11 Signaling Pathway	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP2332	Interleukin-11 Signaling Pathway	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP2332	Interleukin-11 Signaling Pathway	partOf	reactome	R-HSA-449147	Signaling by Interleukins	manual	compath
wikipathways	WP2007	Iron metabolism in placenta	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP3933	Kennedy pathway from Sphingolipids	partOf	reactome	R-HSA-1483191	Synthesis of PC	manual	compath
wikipathways	WP3933	Kennedy pathway from Sphingolipids	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP3933	Kennedy pathway from Sphingolipids	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP3933	Kennedy pathway from Sphingolipids	partOf	reactome	R-HSA-428157	Sphingolipid metabolism	manual	compath
reactome	R-HSA-1433559	Regulation of KIT signaling	partOf	wikipathways	WP304	Kit receptor signaling pathway	manual	compath
wikipathways	WP3935	Leptin Insulin Overlap	partOf	reactome	R-HSA-2586552	Signaling by Leptin	manual	compath
wikipathways	WP3934	Leptin and adiponectin	partOf	reactome	R-HSA-2586552	Signaling by Leptin	manual	compath
wikipathways	WP2034	Leptin signaling pathway	skos:exactMatch	reactome	R-HSA-2586552	Signaling by Leptin	manual	compath
wikipathways	WP2646	Lidocaine metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-211897	Cytochrome P450 - arranged by substrate type	partOf	wikipathways	WP2646	Lidocaine metabolism	manual	compath
wikipathways	WP3965	Lipid Metabolism Pathway	skos:exactMatch	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
reactome	R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	partOf	wikipathways	WP2874	Liver X Receptor Pathway	manual	compath
wikipathways	WP422	MAPK Cascade	skos:exactMatch	reactome	R-HSA-5683057	MAPK family signaling cascades	manual	compath
wikipathways	WP382	MAPK Signaling Pathway	skos:exactMatch	reactome	R-HSA-5683057	MAPK family signaling cascades	manual	compath
wikipathways	WP4146	Macrophage markers	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP4146	Macrophage markers	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP4146	Macrophage markers	partOf	reactome	R-HSA-1280218	Adaptive Immune System	manual	compath
reactome	R-HSA-5689901	Metalloprotease DUBs	partOf	wikipathways	WP129	Matrix Metalloproteinases	manual	compath
reactome	R-HSA-1592389	Activation of Matrix Metalloproteinases	partOf	wikipathways	WP129	Matrix Metalloproteinases	manual	compath
wikipathways	WP129	Matrix Metalloproteinases	partOf	reactome	R-HSA-1474244	Extracellular matrix organization	manual	compath
reactome	R-HSA-1474228	Degradation of the extracellular matrix	partOf	wikipathways	WP129	Matrix Metalloproteinases	manual	compath
wikipathways	WP129	Matrix Metalloproteinases	partOf	reactome	R-HSA-1474244	Extracellular matrix organization	manual	compath
wikipathways	WP4142	Metabolism of Spingolipids in ER and Golgi apparatus	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP4142	Metabolism of Spingolipids in ER and Golgi apparatus	partOf	reactome	R-HSA-392499	Metabolism of proteins	manual	compath
wikipathways	WP4142	Metabolism of Spingolipids in ER and Golgi apparatus	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP4142	Metabolism of Spingolipids in ER and Golgi apparatus	partOf	reactome	R-HSA-428157	Sphingolipid metabolism	manual	compath
